2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:42,336 [INFO] Received coordinates: 250.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,352 [INFO] Received coordinates: 255.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,353 [INFO] Received coordinates: 255.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,368 [INFO] Received coordinates: 260.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,368 [INFO] Received coordinates: 260.0; 310.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,385 [INFO] Received coordinates: 265.0; 310.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,385 [INFO] Received coordinates: 265.0; 315.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,402 [INFO] Received coordinates: 270.0; 315.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,403 [INFO] Received coordinates: 270.0; 320.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,420 [INFO] Received coordinates: 270.0; 325.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,437 [INFO] Received coordinates: 270.0; 330.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,453 [INFO] Received coordinates: 270.0; 335.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,471 [INFO] Received coordinates: 270.0; 340.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,487 [INFO] Received coordinates: 270.0; 345.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,503 [INFO] Received coordinates: 270.0; 350.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,521 [INFO] Received coordinates: 270.0; 355.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,537 [INFO] Received coordinates: 270.0; 360.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,553 [INFO] Received coordinates: 270.0; 365.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,570 [INFO] Received coordinates: 270.0; 370.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,586 [INFO] Received coordinates: 270.0; 375.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,602 [INFO] Received coordinates: 270.0; 380.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,619 [INFO] Received coordinates: 270.0; 385.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,635 [INFO] Received coordinates: 270.0; 390.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,652 [INFO] Received coordinates: 270.0; 395.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,670 [INFO] Received coordinates: 270.0; 400.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,686 [INFO] Received coordinates: 270.0; 405.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,717 [INFO] Received coordinates: 270.0; 410.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,719 [INFO] Received coordinates: 270.0; 415.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,736 [INFO] Received coordinates: 270.0; 420.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:42,753 [INFO] Received coordinates: 270.0; 425.0 from ('127.0.0.1', 55759)
